epoch,eta,lambda_f,k,C_f
3.017000000000000000e+04,2.970013916492462158e-01,2.234896868467330933e-01,9.900029748678207397e-02,1.980009555816650391e+00
3.017100000000000000e+04,2.970013916492462158e-01,2.234859466552734375e-01,9.900029748678207397e-02,1.980009555816650391e+00
3.017200000000000000e+04,2.970013916492462158e-01,2.234883159399032593e-01,9.900029748678207397e-02,1.980009555816650391e+00
3.017300000000000000e+04,2.970013916492462158e-01,2.235010266304016113e-01,9.900029748678207397e-02,1.980009555816650391e+00
3.017400000000000000e+04,2.970013916492462158e-01,2.235151976346969604e-01,9.900029748678207397e-02,1.980009555816650391e+00
3.017500000000000000e+04,2.970013916492462158e-01,2.235294878482818604e-01,9.900029748678207397e-02,1.980009555816650391e+00
3.017600000000000000e+04,2.970013916492462158e-01,2.235428392887115479e-01,9.900029748678207397e-02,1.980009555816650391e+00
3.017700000000000000e+04,2.970013916492462158e-01,2.235493957996368408e-01,9.900029748678207397e-02,1.980009555816650391e+00
3.017800000000000000e+04,2.970013618469238281e-01,2.235591113567352295e-01,9.900029748678207397e-02,1.980009555816650391e+00
3.017900000000000000e+04,2.970013618469238281e-01,2.235735952854156494e-01,9.900029748678207397e-02,1.980009555816650391e+00
3.018000000000000000e+04,2.970013618469238281e-01,2.235817611217498779e-01,9.900029748678207397e-02,1.980009555816650391e+00
3.018100000000000000e+04,2.970013618469238281e-01,2.235777974128723145e-01,9.900029748678207397e-02,1.980009555816650391e+00
3.018200000000000000e+04,2.970013618469238281e-01,2.235690206289291382e-01,9.900029748678207397e-02,1.980009555816650391e+00
3.018300000000000000e+04,2.970013618469238281e-01,2.235579639673233032e-01,9.900029748678207397e-02,1.980009555816650391e+00
3.018400000000000000e+04,2.970013618469238281e-01,2.235473841428756714e-01,9.900029748678207397e-02,1.980009555816650391e+00
3.018500000000000000e+04,2.970013618469238281e-01,2.235377728939056396e-01,9.900029748678207397e-02,1.980009436607360840e+00
3.018600000000000000e+04,2.970013618469238281e-01,2.235320359468460083e-01,9.900029748678207397e-02,1.980009436607360840e+00
3.018700000000000000e+04,2.970013618469238281e-01,2.235351651906967163e-01,9.900029748678207397e-02,1.980009436607360840e+00
3.018800000000000000e+04,2.970013618469238281e-01,2.235403358936309814e-01,9.900029748678207397e-02,1.980009436607360840e+00
3.018900000000000000e+04,2.970013618469238281e-01,2.235400527715682983e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.019000000000000000e+04,2.970013618469238281e-01,2.235355526208877563e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.019100000000000000e+04,2.970013618469238281e-01,2.235274016857147217e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.019200000000000000e+04,2.970013618469238281e-01,2.235202640295028687e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.019300000000000000e+04,2.970013618469238281e-01,2.235144227743148804e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.019400000000000000e+04,2.970013618469238281e-01,2.235184162855148315e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.019500000000000000e+04,2.970013618469238281e-01,2.235271930694580078e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.019600000000000000e+04,2.970013618469238281e-01,2.235314697027206421e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.019700000000000000e+04,2.970013618469238281e-01,2.235338091850280762e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.019800000000000000e+04,2.970013618469238281e-01,2.235337495803833008e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.019900000000000000e+04,2.970013618469238281e-01,2.235382199287414551e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.020000000000000000e+04,2.970013618469238281e-01,2.235480993986129761e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.020100000000000000e+04,2.970013618469238281e-01,2.235637307167053223e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.020200000000000000e+04,2.970013618469238281e-01,2.235749661922454834e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.020300000000000000e+04,2.970013618469238281e-01,2.235825061798095703e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.020400000000000000e+04,2.970013618469238281e-01,2.235891371965408325e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.020500000000000000e+04,2.970013618469238281e-01,2.235940694808959961e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.020600000000000000e+04,2.970013618469238281e-01,2.235974669456481934e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.020700000000000000e+04,2.970013618469238281e-01,2.236006259918212891e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.020800000000000000e+04,2.970013618469238281e-01,2.236056923866271973e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.020900000000000000e+04,2.970013618469238281e-01,2.236152291297912598e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.021000000000000000e+04,2.970013618469238281e-01,2.236229032278060913e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.021100000000000000e+04,2.970013618469238281e-01,2.236289083957672119e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.021200000000000000e+04,2.970013618469238281e-01,2.236275076866149902e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.021300000000000000e+04,2.970013618469238281e-01,2.236273288726806641e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.021400000000000000e+04,2.970013618469238281e-01,2.236216068267822266e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.021500000000000000e+04,2.970013618469238281e-01,2.236095964908599854e-01,9.900029003620147705e-02,1.980009436607360840e+00
3.021600000000000000e+04,2.970013618469238281e-01,2.235945016145706177e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.021700000000000000e+04,2.970013618469238281e-01,2.235769033432006836e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.021800000000000000e+04,2.970013618469238281e-01,2.235640883445739746e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.021900000000000000e+04,2.970013618469238281e-01,2.235485613346099854e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.022000000000000000e+04,2.970013618469238281e-01,2.235382795333862305e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.022100000000000000e+04,2.970013618469238281e-01,2.235293388366699219e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.022200000000000000e+04,2.970013618469238281e-01,2.235216796398162842e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.022300000000000000e+04,2.970013618469238281e-01,2.235281169414520264e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.022400000000000000e+04,2.970013618469238281e-01,2.235353291034698486e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.022500000000000000e+04,2.970013618469238281e-01,2.235335707664489746e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.022600000000000000e+04,2.970013618469238281e-01,2.235291600227355957e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.022700000000000000e+04,2.970013618469238281e-01,2.235165536403656006e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.022800000000000000e+04,2.970013618469238281e-01,2.235051095485687256e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.022900000000000000e+04,2.970013618469238281e-01,2.235025018453598022e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.023000000000000000e+04,2.970013618469238281e-01,2.235048115253448486e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.023100000000000000e+04,2.970013320446014404e-01,2.235050797462463379e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.023200000000000000e+04,2.970013320446014404e-01,2.235046923160552979e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.023300000000000000e+04,2.970013320446014404e-01,2.234995663166046143e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.023400000000000000e+04,2.970013320446014404e-01,2.234883606433868408e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.023500000000000000e+04,2.970013320446014404e-01,2.234770208597183228e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.023600000000000000e+04,2.970013320446014404e-01,2.234689593315124512e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.023700000000000000e+04,2.970013320446014404e-01,2.234719395637512207e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.023800000000000000e+04,2.970013320446014404e-01,2.234680652618408203e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.023900000000000000e+04,2.970013320446014404e-01,2.234607934951782227e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.024000000000000000e+04,2.970013320446014404e-01,2.234541475772857666e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.024100000000000000e+04,2.970013320446014404e-01,2.234416306018829346e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.024200000000000000e+04,2.970013320446014404e-01,2.234248518943786621e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.024300000000000000e+04,2.970013320446014404e-01,2.234111279249191284e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.024400000000000000e+04,2.970013320446014404e-01,2.234144359827041626e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.024500000000000000e+04,2.970013320446014404e-01,2.234303951263427734e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.024600000000000000e+04,2.970013320446014404e-01,2.234419286251068115e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.024700000000000000e+04,2.970013320446014404e-01,2.234528064727783203e-01,9.900029003620147705e-02,1.980009317398071289e+00
3.024800000000000000e+04,2.970013320446014404e-01,2.234614193439483643e-01,9.900029003620147705e-02,1.980009198188781738e+00
3.024900000000000000e+04,2.970013320446014404e-01,2.234755754470825195e-01,9.900029003620147705e-02,1.980009198188781738e+00
3.025000000000000000e+04,2.970013320446014404e-01,2.234903573989868164e-01,9.900029003620147705e-02,1.980009198188781738e+00
3.025100000000000000e+04,2.970013320446014404e-01,2.235034108161926270e-01,9.900029003620147705e-02,1.980009198188781738e+00
3.025200000000000000e+04,2.970013320446014404e-01,2.235076725482940674e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.025300000000000000e+04,2.970013320446014404e-01,2.235079705715179443e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.025400000000000000e+04,2.970013320446014404e-01,2.235017418861389160e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.025500000000000000e+04,2.970013320446014404e-01,2.234894037246704102e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.025600000000000000e+04,2.970013320446014404e-01,2.234690487384796143e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.025700000000000000e+04,2.970013320446014404e-01,2.234469354152679443e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.025800000000000000e+04,2.970013320446014404e-01,2.234314829111099243e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.025900000000000000e+04,2.970013320446014404e-01,2.234263420104980469e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.026000000000000000e+04,2.970013320446014404e-01,2.234197407960891724e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.026100000000000000e+04,2.970013320446014404e-01,2.234142422676086426e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.026200000000000000e+04,2.970013320446014404e-01,2.234158217906951904e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.026300000000000000e+04,2.970013320446014404e-01,2.234150767326354980e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.026400000000000000e+04,2.970013320446014404e-01,2.234140932559967041e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.026500000000000000e+04,2.970013320446014404e-01,2.234193384647369385e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.026600000000000000e+04,2.970013320446014404e-01,2.234238386154174805e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.026700000000000000e+04,2.970013320446014404e-01,2.234252542257308960e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.026800000000000000e+04,2.970013320446014404e-01,2.234266847372055054e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.026900000000000000e+04,2.970013320446014404e-01,2.234179079532623291e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.027000000000000000e+04,2.970013320446014404e-01,2.234057188034057617e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.027100000000000000e+04,2.970013320446014404e-01,2.234041988849639893e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.027200000000000000e+04,2.970013320446014404e-01,2.234098315238952637e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.027300000000000000e+04,2.970013320446014404e-01,2.234167009592056274e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.027400000000000000e+04,2.970013320446014404e-01,2.234243750572204590e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.027500000000000000e+04,2.970013320446014404e-01,2.234298735857009888e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.027600000000000000e+04,2.970013320446014404e-01,2.234249562025070190e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.027700000000000000e+04,2.970013320446014404e-01,2.234163582324981689e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.027800000000000000e+04,2.970013320446014404e-01,2.234062850475311279e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.027900000000000000e+04,2.970013320446014404e-01,2.233922481536865234e-01,9.900028258562088013e-02,1.980009198188781738e+00
3.028000000000000000e+04,2.970013320446014404e-01,2.233715057373046875e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.028100000000000000e+04,2.970013320446014404e-01,2.233550250530242920e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.028200000000000000e+04,2.970013320446014404e-01,2.233426123857498169e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.028300000000000000e+04,2.970013320446014404e-01,2.233299016952514648e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.028400000000000000e+04,2.970013320446014404e-01,2.233202159404754639e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.028500000000000000e+04,2.970013320446014404e-01,2.233120352029800415e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.028600000000000000e+04,2.970013022422790527e-01,2.232997715473175049e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.028700000000000000e+04,2.970013022422790527e-01,2.232929468154907227e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.028800000000000000e+04,2.970013022422790527e-01,2.232935726642608643e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.028900000000000000e+04,2.970013022422790527e-01,2.232891917228698730e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.029000000000000000e+04,2.970013022422790527e-01,2.232844233512878418e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.029100000000000000e+04,2.970013022422790527e-01,2.232926040887832642e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.029200000000000000e+04,2.970013022422790527e-01,2.233008146286010742e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.029300000000000000e+04,2.970013022422790527e-01,2.233157455921173096e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.029400000000000000e+04,2.970013022422790527e-01,2.233348786830902100e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.029500000000000000e+04,2.970013022422790527e-01,2.233451455831527710e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.029600000000000000e+04,2.970013022422790527e-01,2.233434021472930908e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.029700000000000000e+04,2.970013022422790527e-01,2.233390212059020996e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.029800000000000000e+04,2.970013022422790527e-01,2.233374714851379395e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.029900000000000000e+04,2.970013022422790527e-01,2.233363091945648193e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.030000000000000000e+04,2.970013022422790527e-01,2.233408242464065552e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.030100000000000000e+04,2.970013022422790527e-01,2.233600616455078125e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.030200000000000000e+04,2.970013022422790527e-01,2.233751118183135986e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.030300000000000000e+04,2.970013022422790527e-01,2.233866900205612183e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.030400000000000000e+04,2.970013022422790527e-01,2.233974188566207886e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.030500000000000000e+04,2.970013022422790527e-01,2.233961820602416992e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.030600000000000000e+04,2.970013022422790527e-01,2.233797311782836914e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.030700000000000000e+04,2.970013022422790527e-01,2.233640551567077637e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.030800000000000000e+04,2.970013022422790527e-01,2.233535647392272949e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.030900000000000000e+04,2.970013022422790527e-01,2.233455777168273926e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.031000000000000000e+04,2.970013022422790527e-01,2.233397811651229858e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.031100000000000000e+04,2.970013022422790527e-01,2.233430147171020508e-01,9.900028258562088013e-02,1.980009078979492188e+00
3.031200000000000000e+04,2.970013022422790527e-01,2.233423888683319092e-01,9.900028258562088013e-02,1.980008959770202637e+00
3.031300000000000000e+04,2.970013022422790527e-01,2.233487814664840698e-01,9.900028258562088013e-02,1.980008959770202637e+00
3.031400000000000000e+04,2.970013022422790527e-01,2.233583927154541016e-01,9.900028258562088013e-02,1.980008959770202637e+00
3.031500000000000000e+04,2.970013022422790527e-01,2.233684659004211426e-01,9.900028258562088013e-02,1.980008959770202637e+00
3.031600000000000000e+04,2.970013022422790527e-01,2.233794033527374268e-01,9.900028258562088013e-02,1.980008959770202637e+00
3.031700000000000000e+04,2.970013022422790527e-01,2.233851104974746704e-01,9.900028258562088013e-02,1.980008959770202637e+00
3.031800000000000000e+04,2.970013022422790527e-01,2.233892828226089478e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.031900000000000000e+04,2.970013022422790527e-01,2.233926355838775635e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.032000000000000000e+04,2.970013022422790527e-01,2.233980000019073486e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.032100000000000000e+04,2.970013022422790527e-01,2.234085053205490112e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.032200000000000000e+04,2.970013022422790527e-01,2.234200835227966309e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.032300000000000000e+04,2.970013022422790527e-01,2.234353125095367432e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.032400000000000000e+04,2.970013022422790527e-01,2.234607934951782227e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.032500000000000000e+04,2.970013022422790527e-01,2.234887629747390747e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.032600000000000000e+04,2.970013022422790527e-01,2.235097885131835938e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.032700000000000000e+04,2.970013022422790527e-01,2.235306799411773682e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.032800000000000000e+04,2.970013022422790527e-01,2.235368341207504272e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.032900000000000000e+04,2.970013022422790527e-01,2.235355377197265625e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.033000000000000000e+04,2.970013022422790527e-01,2.235317230224609375e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.033100000000000000e+04,2.970013022422790527e-01,2.235269248485565186e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.033200000000000000e+04,2.970013022422790527e-01,2.235268056392669678e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.033300000000000000e+04,2.970013022422790527e-01,2.235280275344848633e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.033400000000000000e+04,2.970013022422790527e-01,2.235376536846160889e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.033500000000000000e+04,2.970013022422790527e-01,2.235475182533264160e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.033600000000000000e+04,2.970013022422790527e-01,2.235510349273681641e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.033700000000000000e+04,2.970013022422790527e-01,2.235541343688964844e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.033800000000000000e+04,2.970013022422790527e-01,2.235572040081024170e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.033900000000000000e+04,2.970013022422790527e-01,2.235641330480575562e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.034000000000000000e+04,2.970013022422790527e-01,2.235658168792724609e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.034100000000000000e+04,2.970012724399566650e-01,2.235691398382186890e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.034200000000000000e+04,2.970012724399566650e-01,2.235792577266693115e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.034300000000000000e+04,2.970012724399566650e-01,2.235871851444244385e-01,9.900027513504028320e-02,1.980008959770202637e+00
3.034400000000000000e+04,2.970012724399566650e-01,2.235921919345855713e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.034500000000000000e+04,2.970012724399566650e-01,2.235892713069915771e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.034600000000000000e+04,2.970012724399566650e-01,2.235811352729797363e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.034700000000000000e+04,2.970012724399566650e-01,2.235712707042694092e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.034800000000000000e+04,2.970012724399566650e-01,2.235698401927947998e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.034900000000000000e+04,2.970012724399566650e-01,2.235706597566604614e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.035000000000000000e+04,2.970012724399566650e-01,2.235702574253082275e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.035100000000000000e+04,2.970012724399566650e-01,2.235629260540008545e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.035200000000000000e+04,2.970012724399566650e-01,2.235615253448486328e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.035300000000000000e+04,2.970012724399566650e-01,2.235588133335113525e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.035400000000000000e+04,2.970012724399566650e-01,2.235555052757263184e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.035500000000000000e+04,2.970012724399566650e-01,2.235429584980010986e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.035600000000000000e+04,2.970012724399566650e-01,2.235275506973266602e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.035700000000000000e+04,2.970012724399566650e-01,2.235269546508789062e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.035800000000000000e+04,2.970012724399566650e-01,2.235338538885116577e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.035900000000000000e+04,2.970012724399566650e-01,2.235524803400039673e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.036000000000000000e+04,2.970012724399566650e-01,2.235731184482574463e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.036100000000000000e+04,2.970012724399566650e-01,2.235926836729049683e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.036200000000000000e+04,2.970012724399566650e-01,2.236129343509674072e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.036300000000000000e+04,2.970012724399566650e-01,2.236271202564239502e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.036400000000000000e+04,2.970012724399566650e-01,2.236368209123611450e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.036500000000000000e+04,2.970012724399566650e-01,2.236356139183044434e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.036600000000000000e+04,2.970012724399566650e-01,2.236349582672119141e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.036700000000000000e+04,2.970012724399566650e-01,2.236301153898239136e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.036800000000000000e+04,2.970012724399566650e-01,2.236231118440628052e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.036900000000000000e+04,2.970012724399566650e-01,2.236143052577972412e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.037000000000000000e+04,2.970012724399566650e-01,2.236117273569107056e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.037100000000000000e+04,2.970012724399566650e-01,2.236055880784988403e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.037200000000000000e+04,2.970012724399566650e-01,2.236037552356719971e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.037300000000000000e+04,2.970012724399566650e-01,2.235987484455108643e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.037400000000000000e+04,2.970012724399566650e-01,2.235907614231109619e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.037500000000000000e+04,2.970012724399566650e-01,2.235829383134841919e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.037600000000000000e+04,2.970012724399566650e-01,2.235691845417022705e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.037700000000000000e+04,2.970012724399566650e-01,2.235504090785980225e-01,9.900027513504028320e-02,1.980008840560913086e+00
3.037800000000000000e+04,2.970012724399566650e-01,2.235405147075653076e-01,9.900027513504028320e-02,1.980008721351623535e+00
3.037900000000000000e+04,2.970012724399566650e-01,2.235348522663116455e-01,9.900027513504028320e-02,1.980008721351623535e+00
3.038000000000000000e+04,2.970012724399566650e-01,2.235338091850280762e-01,9.900027513504028320e-02,1.980008721351623535e+00
3.038100000000000000e+04,2.970012724399566650e-01,2.235315442085266113e-01,9.900027513504028320e-02,1.980008721351623535e+00
3.038200000000000000e+04,2.970012724399566650e-01,2.235214710235595703e-01,9.900027513504028320e-02,1.980008721351623535e+00
3.038300000000000000e+04,2.970012724399566650e-01,2.235165834426879883e-01,9.900027513504028320e-02,1.980008721351623535e+00
3.038400000000000000e+04,2.970012724399566650e-01,2.235157787799835205e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.038500000000000000e+04,2.970012724399566650e-01,2.235215008258819580e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.038600000000000000e+04,2.970012724399566650e-01,2.235334366559982300e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.038700000000000000e+04,2.970012724399566650e-01,2.235423922538757324e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.038800000000000000e+04,2.970012724399566650e-01,2.235566079616546631e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.038900000000000000e+04,2.970012724399566650e-01,2.235710918903350830e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.039000000000000000e+04,2.970012724399566650e-01,2.235765308141708374e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.039100000000000000e+04,2.970012724399566650e-01,2.235706746578216553e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.039200000000000000e+04,2.970012724399566650e-01,2.235586196184158325e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.039300000000000000e+04,2.970012724399566650e-01,2.235453128814697266e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.039400000000000000e+04,2.970012724399566650e-01,2.235407829284667969e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.039500000000000000e+04,2.970012724399566650e-01,2.235515713691711426e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.039600000000000000e+04,2.970012724399566650e-01,2.235666066408157349e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.039700000000000000e+04,2.970012426376342773e-01,2.235758602619171143e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.039800000000000000e+04,2.970012426376342773e-01,2.235875427722930908e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.039900000000000000e+04,2.970012426376342773e-01,2.235921919345855713e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.040000000000000000e+04,2.970012426376342773e-01,2.235858440399169922e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.040100000000000000e+04,2.970012426376342773e-01,2.235739827156066895e-01,9.900026768445968628e-02,1.980008721351623535e+00
3.040200000000000000e+04,2.970012426376342773e-01,2.235645353794097900e-01,9.900026768445968628e-02,1.980008721351623535e+00
