epoch,total_loss,pde_loss,ic_loss,bc_loss,data_loss,eta,lambda_f,k,C_f
1.369200000000000000e+04,3.455240130424499512e-01,2.304348599864169955e-04,1.684761518845334649e-04,8.241515606641769409e-04,1.517317374236881733e-03,2.992200255393981934e-01,2.005640864372253418e-01,9.946706146001815796e-02,1.995529651641845703e+00
1.369300000000000000e+04,3.478877246379852295e-01,2.366271946812048554e-04,1.757327117957174778e-04,8.112823124974966049e-04,1.520901918411254883e-03,2.992181777954101562e-01,2.005677819252014160e-01,9.946668148040771484e-02,1.995516777038574219e+00
1.369400000000000000e+04,3.532486557960510254e-01,2.400965749984607100e-04,1.780766760930418968e-04,8.671182440593838692e-04,1.501828548498451710e-03,2.992163598537445068e-01,2.005722522735595703e-01,9.946630150079727173e-02,1.995503783226013184e+00
1.369500000000000000e+04,3.639577627182006836e-01,2.451803011354058981e-04,1.718938874546438456e-04,8.875220082700252533e-04,1.573560410179197788e-03,2.992145121097564697e-01,2.005769014358520508e-01,9.946591407060623169e-02,1.995490789413452148e+00
1.369600000000000000e+04,3.573465049266815186e-01,2.330495917703956366e-04,2.080944977933540940e-04,8.761619683355093002e-04,1.532151713036000729e-03,2.992126643657684326e-01,2.005835175514221191e-01,9.946553409099578857e-02,1.995477795600891113e+00
1.369700000000000000e+04,3.570146858692169189e-01,2.366359549341723323e-04,2.147635386791080236e-04,8.355869213119149208e-04,1.547748455777764320e-03,2.992108464241027832e-01,2.005900442600250244e-01,9.946514666080474854e-02,1.995464682579040527e+00
1.369800000000000000e+04,3.527092635631561279e-01,2.357003540964797139e-04,1.906257821246981621e-04,8.687461959198117256e-04,1.499254140071570873e-03,2.992089986801147461e-01,2.005968242883682251e-01,9.946476668119430542e-02,1.995451688766479492e+00
1.369900000000000000e+04,3.507012128829956055e-01,2.409228472970426083e-04,1.790075184544548392e-04,8.192304521799087524e-04,1.518581411801278591e-03,2.992071509361267090e-01,2.006026357412338257e-01,9.946438670158386230e-02,1.995438814163208008e+00
1.370000000000000000e+04,3.462540805339813232e-01,2.379849029239267111e-04,1.567288709338754416e-04,8.177265990525484085e-04,1.509702997282147408e-03,2.992053329944610596e-01,2.006078064441680908e-01,9.946400672197341919e-02,1.995425820350646973e+00
1.370100000000000000e+04,3.493282794952392578e-01,2.331823197891935706e-04,1.486370892962440848e-04,8.471471955999732018e-04,1.538600889034569263e-03,2.992035150527954102e-01,2.006124556064605713e-01,9.946362674236297607e-02,1.995413064956665039e+00
1.370200000000000000e+04,3.498737514019012451e-01,2.415403869235888124e-04,1.689322962192818522e-04,7.923147059045732021e-04,1.543954247608780861e-03,2.992016971111297607e-01,2.006172686815261841e-01,9.946324676275253296e-02,1.995400190353393555e+00
1.370300000000000000e+04,3.464684784412384033e-01,2.369002322666347027e-04,1.529749570181593299e-04,8.197326678782701492e-04,1.517264288850128651e-03,2.991999089717864990e-01,2.006209194660186768e-01,9.946287423372268677e-02,1.995387315750122070e+00
1.370400000000000000e+04,3.479721248149871826e-01,2.347140398342162371e-04,2.076957607641816139e-04,7.874009897932410240e-04,1.518645905889570713e-03,2.991980910301208496e-01,2.006254792213439941e-01,9.946249425411224365e-02,1.995374560356140137e+00
1.370500000000000000e+04,3.450964689254760742e-01,2.379579964326694608e-04,1.562142715556547046e-04,8.525381563231348991e-04,1.462618587538599968e-03,2.991962730884552002e-01,2.006298154592514038e-01,9.946212172508239746e-02,1.995361804962158203e+00
1.370600000000000000e+04,3.513583540916442871e-01,2.410837769275531173e-04,1.807088556233793497e-04,8.592143421992659569e-04,1.480931066907942295e-03,2.991944849491119385e-01,2.006325721740722656e-01,9.946174174547195435e-02,1.995349049568176270e+00
1.370700000000000000e+04,3.489342331886291504e-01,2.401568344794213772e-04,1.665468735154718161e-04,8.044329006224870682e-04,1.529183122329413891e-03,2.991926968097686768e-01,2.006353735923767090e-01,9.946136921644210815e-02,1.995336294174194336e+00
1.370800000000000000e+04,3.502775132656097412e-01,2.447157166898250580e-04,1.973705220734700561e-04,7.782249012961983681e-04,1.518951030448079109e-03,2.991908788681030273e-01,2.006396204233169556e-01,9.946098923683166504e-02,1.995323538780212402e+00
1.370900000000000000e+04,3.648678362369537354e-01,2.462936972733587027e-04,1.722522429190576077e-04,8.989715715870261192e-04,1.562450779601931572e-03,2.991890609264373779e-01,2.006435990333557129e-01,9.946061670780181885e-02,1.995310664176940918e+00
1.371000000000000000e+04,3.969720304012298584e-01,2.396673953626304865e-04,1.920584181789308786e-04,1.196139026433229446e-03,1.593560562469065189e-03,2.991872727870941162e-01,2.006473541259765625e-01,9.946023672819137573e-02,1.995297908782958984e+00
1.371100000000000000e+04,4.223723411560058594e-01,2.437211514916270971e-04,3.425564500503242016e-04,1.222939696162939072e-03,1.653283601626753807e-03,2.991854548454284668e-01,2.006509900093078613e-01,9.945986419916152954e-02,1.995285153388977051e+00
1.371200000000000000e+04,4.177064895629882812e-01,2.377016353420913219e-04,3.398611734155565500e-04,1.228466629981994629e-03,1.628350000828504562e-03,2.991836667060852051e-01,2.006540745496749878e-01,9.945948421955108643e-02,1.995272397994995117e+00
1.371300000000000000e+04,4.309661984443664551e-01,2.496368542779237032e-04,3.306142461951822042e-04,1.170155243016779423e-03,1.779001904651522636e-03,2.991818487644195557e-01,2.006573975086212158e-01,9.945911169052124023e-02,1.995259523391723633e+00
1.371400000000000000e+04,4.193391203880310059e-01,2.351224975427612662e-04,3.876346454489976168e-04,1.203770632855594158e-03,1.631713588722050190e-03,2.991800308227539062e-01,2.006620466709136963e-01,9.945873171091079712e-02,1.995246767997741699e+00
1.371500000000000000e+04,4.048833847045898438e-01,2.436058421153575182e-04,2.232556871604174376e-04,1.076344866305589676e-03,1.743682543747127056e-03,2.991782426834106445e-01,2.006661146879196167e-01,9.945835918188095093e-02,1.995234012603759766e+00
1.371600000000000000e+04,3.972421288490295410e-01,2.344842650927603245e-04,2.374925825279206038e-04,1.152026467025279999e-03,1.614742795936763287e-03,2.991764247417449951e-01,2.006701529026031494e-01,9.945797920227050781e-02,1.995221257209777832e+00
1.371700000000000000e+04,3.919923901557922363e-01,2.364439424127340317e-04,2.951324859168380499e-04,1.055368455126881599e-03,1.592909567989408970e-03,2.991746366024017334e-01,2.006727755069732666e-01,9.945760667324066162e-02,1.995208501815795898e+00
1.371800000000000000e+04,3.773152530193328857e-01,2.365784894209355116e-04,2.271698031108826399e-04,1.053962856531143188e-03,1.514687901362776756e-03,2.991728484630584717e-01,2.006752192974090576e-01,9.945723414421081543e-02,1.995195984840393066e+00
1.371900000000000000e+04,3.708921074867248535e-01,2.474801731295883656e-04,2.082879218505695462e-04,9.010718204081058502e-04,1.576918526552617550e-03,2.991710901260375977e-01,2.006762027740478516e-01,9.945686906576156616e-02,1.995183348655700684e+00
1.372000000000000000e+04,3.633474111557006836e-01,2.471334883011877537e-04,1.767828362062573433e-04,9.139945032075047493e-04,1.521211583167314529e-03,2.991693019866943359e-01,2.006766945123672485e-01,9.945649653673171997e-02,1.995170712471008301e+00
1.372100000000000000e+04,3.572887778282165527e-01,2.407886786386370659e-04,1.488764537498354912e-04,8.776978356763720512e-04,1.550785964354872704e-03,2.991675436496734619e-01,2.006781548261642456e-01,9.945612400770187378e-02,1.995158195495605469e+00
1.372200000000000000e+04,3.471728563308715820e-01,2.390492736594751477e-04,1.640700502321124077e-04,8.240960305556654930e-04,1.494961092248558998e-03,2.991657555103302002e-01,2.006787210702896118e-01,9.945575892925262451e-02,1.995145559310913086e+00
1.372300000000000000e+04,3.608927726745605469e-01,2.369078865740448236e-04,2.369678113609552383e-04,8.695243159309029579e-04,1.522426726296544075e-03,2.991639971733093262e-01,2.006787359714508057e-01,9.945538640022277832e-02,1.995133042335510254e+00
1.372400000000000000e+04,3.563921749591827393e-01,2.400058001512661576e-04,1.957748609129339457e-04,8.699320023879408836e-04,1.505124266259372234e-03,2.991622388362884521e-01,2.006785571575164795e-01,9.945502132177352905e-02,1.995120644569396973e+00
1.372500000000000000e+04,3.654663562774658203e-01,2.387366403127089143e-04,1.926088734762743115e-04,9.028805652633309364e-04,1.571069587953388691e-03,2.991604804992675781e-01,2.006794959306716919e-01,9.945464879274368286e-02,1.995108127593994141e+00
1.372600000000000000e+04,3.735893666744232178e-01,2.344774693483486772e-04,1.886216778075322509e-04,1.007392653264105320e-03,1.569142565131187439e-03,2.991587221622467041e-01,2.006822526454925537e-01,9.945428371429443359e-02,1.995095491409301758e+00
1.372700000000000000e+04,3.945640325546264648e-01,2.393278264207765460e-04,2.205806085839867592e-04,1.034746062941849232e-03,1.699230284430086613e-03,2.991569340229034424e-01,2.006859481334686279e-01,9.945391118526458740e-02,1.995082974433898926e+00
1.372800000000000000e+04,4.041326045989990234e-01,2.333658048883080482e-04,2.668645174708217382e-04,1.180293038487434387e-03,1.627515419386327267e-03,2.991551756858825684e-01,2.006903439760208130e-01,9.945353865623474121e-02,1.995070338249206543e+00
1.372900000000000000e+04,4.155938029289245605e-01,2.468008315190672874e-04,4.042316577397286892e-04,1.062235212884843349e-03,1.666893251240253448e-03,2.991533875465393066e-01,2.006944119930267334e-01,9.945317357778549194e-02,1.995057821273803711e+00
1.373000000000000000e+04,4.022693037986755371e-01,2.338671765755861998e-04,3.082933544646948576e-04,1.197900855913758278e-03,1.547249150462448597e-03,2.991516292095184326e-01,2.006974816322326660e-01,9.945280104875564575e-02,1.995045304298400879e+00
1.373100000000000000e+04,4.080917537212371826e-01,2.448760496918112040e-04,2.342884108657017350e-04,1.136919949203729630e-03,1.694561797194182873e-03,2.991498410701751709e-01,2.007024586200714111e-01,9.945243597030639648e-02,1.995032668113708496e+00
1.373200000000000000e+04,4.211735427379608154e-01,2.319859922863543034e-04,2.884816203732043505e-04,1.297570765018463135e-03,1.663714298047125340e-03,2.991480529308319092e-01,2.007081657648086548e-01,9.945206344127655029e-02,1.995020151138305664e+00
1.373300000000000000e+04,4.001487493515014648e-01,2.398763608653098345e-04,3.158356703352183104e-04,9.614879381842911243e-04,1.729210023768246174e-03,2.991462945938110352e-01,2.007140964269638062e-01,9.945169091224670410e-02,1.995007514953613281e+00
1.373400000000000000e+04,3.750709891319274902e-01,2.324453962501138449e-04,2.788194688037037849e-04,9.696441702544689178e-04,1.537856180220842361e-03,2.991445064544677734e-01,2.007200419902801514e-01,9.945132583379745483e-02,1.994994997978210449e+00
1.373500000000000000e+04,3.475387692451477051e-01,2.360622747801244259e-04,2.016461075982078910e-04,7.844327483326196671e-04,1.509650493972003460e-03,2.991427481174468994e-01,2.007253170013427734e-01,9.945096075534820557e-02,1.994982481002807617e+00
1.373600000000000000e+04,3.496284186840057373e-01,2.369547582929953933e-04,2.008230803767219186e-04,8.008754230104386806e-04,1.510960166342556477e-03,2.991409897804260254e-01,2.007306665182113647e-01,9.945059567689895630e-02,1.994970083236694336e+00
1.373700000000000000e+04,3.525516986846923828e-01,2.357339253649115562e-04,2.017411607084795833e-04,8.602403686381876469e-04,1.484715612605214119e-03,2.991392314434051514e-01,2.007361054420471191e-01,9.945022314786911011e-02,1.994957566261291504e+00
1.373800000000000000e+04,3.557464480400085449e-01,2.356798795517534018e-04,1.884131634142249823e-04,8.153531234711408615e-04,1.574840978719294071e-03,2.991374433040618896e-01,2.007425427436828613e-01,9.944985806941986084e-02,1.994945049285888672e+00
1.373900000000000000e+04,3.675284981727600098e-01,2.426991268293932080e-04,1.599626848474144936e-04,9.476331761106848717e-04,1.559409080073237419e-03,2.991356849670410156e-01,2.007483541965484619e-01,9.944949299097061157e-02,1.994932651519775391e+00
1.374000000000000000e+04,3.564065098762512207e-01,2.366207336308434606e-04,1.609068713150918484e-04,8.648227667436003685e-04,1.555045018903911114e-03,2.991339266300201416e-01,2.007551789283752441e-01,9.944912791252136230e-02,1.994920134544372559e+00
1.374100000000000000e+04,3.424099385738372803e-01,2.359489590162411332e-04,1.608721067896112800e-04,7.752079982310533524e-04,1.507258042693138123e-03,2.991321980953216553e-01,2.007593959569931030e-01,9.944876283407211304e-02,1.994907855987548828e+00
1.374200000000000000e+04,3.444336652755737305e-01,2.348277048440650105e-04,1.831895206123590469e-04,7.670841878280043602e-04,1.517701428383588791e-03,2.991304397583007812e-01,2.007630765438079834e-01,9.944839775562286377e-02,1.994895577430725098e+00
1.374300000000000000e+04,3.503209948539733887e-01,2.358236088184639812e-04,1.663122093304991722e-04,8.506977465003728867e-04,1.505435793660581112e-03,2.991287112236022949e-01,2.007689476013183594e-01,9.944803267717361450e-02,1.994883179664611816e+00
1.374400000000000000e+04,3.466117978096008301e-01,2.358502242714166641e-04,2.053209464065730572e-04,7.932329317554831505e-04,1.486427034251391888e-03,2.991269528865814209e-01,2.007761150598526001e-01,9.944766759872436523e-02,1.994870781898498535e+00
1.374500000000000000e+04,3.533921241760253906e-01,2.372797316638752818e-04,2.009822201216593385e-04,8.003780385479331017e-04,1.545213512144982815e-03,2.991251945495605469e-01,2.007828950881958008e-01,9.944730252027511597e-02,1.994858384132385254e+00
1.374600000000000000e+04,3.480294346809387207e-01,2.322307991562411189e-04,1.598119706613942981e-04,8.278587483800947666e-04,1.526027452200651169e-03,2.991234362125396729e-01,2.007893472909927368e-01,9.944694489240646362e-02,1.994845986366271973e+00
1.374700000000000000e+04,3.530656099319458008e-01,2.359679347136989236e-04,1.817705197026953101e-04,8.269469253718852997e-04,1.539525343105196953e-03,2.991217076778411865e-01,2.007958143949508667e-01,9.944657981395721436e-02,1.994833707809448242e+00
1.374800000000000000e+04,3.644027113914489746e-01,2.307814429514110088e-04,2.016030775848776102e-04,9.346979204565286636e-04,1.546649495139718056e-03,2.991199791431427002e-01,2.007999122142791748e-01,9.944622218608856201e-02,1.994821548461914062e+00
1.374900000000000000e+04,3.491782546043395996e-01,2.343729865970090032e-04,1.438178442185744643e-04,8.786437101662158966e-04,1.493027200922369957e-03,2.991182506084442139e-01,2.008033990859985352e-01,9.944586455821990967e-02,1.994809389114379883e+00
1.375000000000000000e+04,3.523475527763366699e-01,2.367960260016843677e-04,2.056706871371716261e-04,8.242347976192831993e-04,1.506920205429196358e-03,2.991165518760681152e-01,2.008084952831268311e-01,9.944550693035125732e-02,1.994797229766845703e+00
1.375100000000000000e+04,3.493630886077880859e-01,2.356133336434140801e-04,1.507018605479970574e-04,8.239275775849819183e-04,1.537017407827079296e-03,2.991148233413696289e-01,2.008141875267028809e-01,9.944514930248260498e-02,1.994785070419311523e+00
1.375200000000000000e+04,3.460611701011657715e-01,2.433613553876057267e-04,1.519748766440898180e-04,7.934547029435634613e-04,1.500635640695691109e-03,2.991130650043487549e-01,2.008210718631744385e-01,9.944478422403335571e-02,1.994772672653198242e+00
1.375300000000000000e+04,3.708525896072387695e-01,2.390052686678245664e-04,1.775366545189172029e-04,1.010415144264698029e-03,1.523921964690089226e-03,2.991113364696502686e-01,2.008287012577056885e-01,9.944442659616470337e-02,1.994760394096374512e+00
1.375400000000000000e+04,3.690737485885620117e-01,2.321471692994236946e-04,1.953253231476992369e-04,9.860042482614517212e-04,1.541096135042607784e-03,2.991096079349517822e-01,2.008360028266906738e-01,9.944406151771545410e-02,1.994748115539550781e+00
1.375500000000000000e+04,3.668988347053527832e-01,2.405682753305882215e-04,2.407567226327955723e-04,8.264977368526160717e-04,1.598029630258679390e-03,2.991078794002532959e-01,2.008418738842010498e-01,9.944370388984680176e-02,1.994735956192016602e+00
1.375600000000000000e+04,3.859695196151733398e-01,2.419354277662932873e-04,3.255949995946139097e-04,9.923795005306601524e-04,1.532043446786701679e-03,2.991061508655548096e-01,2.008462250232696533e-01,9.944334626197814941e-02,1.994723796844482422e+00
1.375700000000000000e+04,3.637872338294982910e-01,2.439501404296606779e-04,2.078510879073292017e-04,8.203026372939348221e-04,1.591362291947007179e-03,2.991044521331787109e-01,2.008490413427352905e-01,9.944298863410949707e-02,1.994711637496948242e+00
1.375800000000000000e+04,3.546998500823974609e-01,2.382212405791506171e-04,1.712777011562138796e-04,8.497944218106567860e-04,1.531220390461385250e-03,2.991027235984802246e-01,2.008519768714904785e-01,9.944263845682144165e-02,1.994699597358703613e+00
1.375900000000000000e+04,3.508075475692749023e-01,2.384009130764752626e-04,1.814417046261951327e-04,8.294505532830953598e-04,1.501461956650018692e-03,2.991010248661041260e-01,2.008534371852874756e-01,9.944228082895278931e-02,1.994687557220458984e+00
1.376000000000000000e+04,3.561922311782836914e-01,2.329835988348349929e-04,1.738266728352755308e-04,8.539726259186863899e-04,1.560769276693463326e-03,2.990993559360504150e-01,2.008555084466934204e-01,9.944193065166473389e-02,1.994675517082214355e+00
1.376100000000000000e+04,4.013828635215759277e-01,2.303881774423643947e-04,1.868806866696104407e-04,1.204854110255837440e-03,1.659327303059399128e-03,2.990976572036743164e-01,2.008570730686187744e-01,9.944157302379608154e-02,1.994663476943969727e+00
1.376200000000000000e+04,4.315670728683471680e-01,2.403231337666511536e-04,3.274326154496520758e-04,1.213953597471117973e-03,1.769734197296202183e-03,2.990959584712982178e-01,2.008591145277023315e-01,9.944122284650802612e-02,1.994651556015014648e+00
1.376300000000000000e+04,4.721860587596893311e-01,2.349510323256254196e-04,5.734628648497164249e-04,1.491523231379687786e-03,1.674518338404595852e-03,2.990942895412445068e-01,2.008615434169769287e-01,9.944087266921997070e-02,1.994639515876770020e+00
1.376400000000000000e+04,4.848097860813140869e-01,2.398976357653737068e-04,5.409683217294514179e-04,1.344555872492492199e-03,1.959268469363451004e-03,2.990925908088684082e-01,2.008635401725769043e-01,9.944051504135131836e-02,1.994627594947814941e+00
1.376500000000000000e+04,5.070041418075561523e-01,2.301144704688340425e-04,3.668299759738147259e-04,1.848257961682975292e-03,1.892308122478425503e-03,2.990908920764923096e-01,2.008658498525619507e-01,9.944016486406326294e-02,1.994615674018859863e+00
1.376600000000000000e+04,5.109273791313171387e-01,2.359532809350639582e-04,3.234646865166723728e-04,1.826371066272258759e-03,1.972104422748088837e-03,2.990892231464385986e-01,2.008688747882843018e-01,9.943981468677520752e-02,1.994603753089904785e+00
1.376700000000000000e+04,4.618315100669860840e-01,2.270060213049873710e-04,3.290502063464373350e-04,1.542564015835523605e-03,1.796554541215300560e-03,2.990875542163848877e-01,2.008712291717529297e-01,9.943946450948715210e-02,1.994591832160949707e+00
1.376800000000000000e+04,4.423058032989501953e-01,2.375945332460105419e-04,5.027567385695874691e-04,1.148662646301090717e-03,1.776909572072327137e-03,2.990858852863311768e-01,2.008736431598663330e-01,9.943911433219909668e-02,1.994580030441284180e+00
1.376900000000000000e+04,4.089044332504272461e-01,2.365762338740751147e-04,5.063978605903685093e-04,1.076600980013608932e-03,1.515316893346607685e-03,2.990841865539550781e-01,2.008765935897827148e-01,9.943877160549163818e-02,1.994568109512329102e+00
1.377000000000000000e+04,3.544365763664245605e-01,2.275290025863796473e-04,1.694736856734380126e-04,8.617576677352190018e-04,1.560040866024792194e-03,2.990825176239013672e-01,2.008802443742752075e-01,9.943842142820358276e-02,1.994556307792663574e+00
1.377100000000000000e+04,3.694706857204437256e-01,2.333785087103024125e-04,2.051563060376793146e-04,9.453073143959045410e-04,1.566387363709509373e-03,2.990808784961700439e-01,2.008806169033050537e-01,9.943807125091552734e-02,1.994544506072998047e+00
1.377200000000000000e+04,3.635143935680389404e-01,2.279675245517864823e-04,1.978556538233533502e-04,9.227600530721247196e-04,1.559090916998684406e-03,2.990792393684387207e-01,2.008813023567199707e-01,9.943772852420806885e-02,1.994532942771911621e+00
1.377300000000000000e+04,3.821786642074584961e-01,2.345989487366750836e-04,1.839712494984269142e-04,1.025013043545186520e-03,1.629311474971473217e-03,2.990775704383850098e-01,2.008820772171020508e-01,9.943738579750061035e-02,1.994521260261535645e+00
1.377400000000000000e+04,4.091816544532775879e-01,2.309729316039010882e-04,2.385754196438938379e-04,1.246273517608642578e-03,1.638421206735074520e-03,2.990759611129760742e-01,2.008818536996841431e-01,9.943704307079315186e-02,1.994509577751159668e+00
1.377500000000000000e+04,4.282193779945373535e-01,2.453808847349137068e-04,3.417528350837528706e-04,1.126132905483245850e-03,1.785071683116257191e-03,2.990742921829223633e-01,2.008823752403259277e-01,9.943670034408569336e-02,1.994498014450073242e+00
1.377600000000000000e+04,4.569052457809448242e-01,2.397058124188333750e-04,5.249460809864103794e-04,1.405026065185666084e-03,1.633381121791899204e-03,2.990726530551910400e-01,2.008844614028930664e-01,9.943635761737823486e-02,1.994486212730407715e+00
1.377700000000000000e+04,4.380630850791931152e-01,2.408157160971313715e-04,4.363499174360185862e-04,1.157144200988113880e-03,1.776513410732150078e-03,2.990709841251373291e-01,2.008860409259796143e-01,9.943600744009017944e-02,1.994474411010742188e+00
1.377800000000000000e+04,4.150413572788238525e-01,2.356036275159567595e-04,2.164469915442168713e-04,1.310230698436498642e-03,1.634724438190460205e-03,2.990693449974060059e-01,2.008869051933288574e-01,9.943566471338272095e-02,1.994462728500366211e+00
1.377900000000000000e+04,3.814465403556823730e-01,2.373078896198421717e-04,1.996005594264715910e-04,9.795703226700425148e-04,1.638865098357200623e-03,2.990677058696746826e-01,2.008861899375915527e-01,9.943532198667526245e-02,1.994451165199279785e+00
1.378000000000000000e+04,3.521710634231567383e-01,2.312074066139757633e-04,1.600824762135744095e-04,8.449130691587924957e-04,1.545644016005098820e-03,2.990660667419433594e-01,2.008866965770721436e-01,9.943497925996780396e-02,1.994439482688903809e+00
1.378100000000000000e+04,3.524691760540008545e-01,2.338585909456014633e-04,1.769792579580098391e-04,8.186742197722196579e-04,1.546572428196668625e-03,2.990643978118896484e-01,2.008882313966751099e-01,9.943463653326034546e-02,1.994427800178527832e+00
1.378200000000000000e+04,3.448986113071441650e-01,2.324098313692957163e-04,1.672799116931855679e-04,7.855393923819065094e-04,1.519529032520949841e-03,2.990627586841583252e-01,2.008905410766601562e-01,9.943428635597229004e-02,1.994416117668151855e+00
1.378300000000000000e+04,3.584618270397186279e-01,2.248006640002131462e-04,2.063395659206435084e-04,9.360268013551831245e-04,1.497339690104126930e-03,2.990611195564270020e-01,2.008928060531616211e-01,9.943394362926483154e-02,1.994404554367065430e+00
1.378400000000000000e+04,3.647372424602508545e-01,2.309136762050911784e-04,2.140307187801226974e-04,8.873521001078188419e-04,1.575125730596482754e-03,2.990594804286956787e-01,2.008967399597167969e-01,9.943360090255737305e-02,1.994392871856689453e+00
1.378500000000000000e+04,3.770695924758911133e-01,2.309930423507466912e-04,1.988016883842647076e-04,1.022643409669399261e-03,1.577796647325158119e-03,2.990578114986419678e-01,2.009012103080749512e-01,9.943325817584991455e-02,1.994381189346313477e+00
1.378600000000000000e+04,3.949084877967834473e-01,2.376255870331078768e-04,1.975329942069947720e-04,1.066848170012235641e-03,1.685092342086136341e-03,2.990561723709106445e-01,2.009062767028808594e-01,9.943291544914245605e-02,1.994369506835937500e+00
1.378700000000000000e+04,4.109631776809692383e-01,2.376867923885583878e-04,2.144035242963582277e-04,1.252623158507049084e-03,1.642471994273364544e-03,2.990545034408569336e-01,2.009131610393524170e-01,9.943257272243499756e-02,1.994357705116271973e+00
1.378800000000000000e+04,3.869354724884033203e-01,2.339805068913847208e-04,2.535937237553298473e-04,9.540645405650138855e-04,1.676898449659347534e-03,2.990528345108032227e-01,2.009211033582687378e-01,9.943222254514694214e-02,1.994345903396606445e+00
1.378900000000000000e+04,3.770466744899749756e-01,2.323033259017392993e-04,2.435728238197043538e-04,1.021629897877573967e-03,1.527267158962786198e-03,2.990511655807495117e-01,2.009305804967880249e-01,9.943187236785888672e-02,1.994334101676940918e+00
1.379000000000000000e+04,3.616506457328796387e-01,2.384354302193969488e-04,2.378913341090083122e-04,8.193367393687367439e-04,1.555200316943228245e-03,2.990494668483734131e-01,2.009410560131072998e-01,9.943152964115142822e-02,1.994322180747985840e+00
1.379100000000000000e+04,3.523826301097869873e-01,2.354370662942528725e-04,1.749455404933542013e-04,8.448602166026830673e-04,1.512307208031415939e-03,2.990477681159973145e-01,2.009519934654235840e-01,9.943117946386337280e-02,1.994310259819030762e+00
1.379200000000000000e+04,3.515800237655639648e-01,2.340755891054868698e-04,1.846475788624957204e-04,8.215580601245164871e-04,1.523356186226010323e-03,2.990460991859436035e-01,2.009632438421249390e-01,9.943082928657531738e-02,1.994298338890075684e+00
1.379300000000000000e+04,3.597925007343292236e-01,2.329929848201572895e-04,1.779781305231153965e-04,8.555143140256404877e-04,1.582496450282633305e-03,2.990444004535675049e-01,2.009731978178024292e-01,9.943047910928726196e-02,1.994286537170410156e+00
1.379400000000000000e+04,3.708130419254302979e-01,2.272384590469300747e-04,1.873536384664475918e-04,9.764857823029160500e-04,1.586354686878621578e-03,2.990427315235137939e-01,2.009828090667724609e-01,9.943013638257980347e-02,1.994274735450744629e+00
1.379500000000000000e+04,3.759610056877136230e-01,2.307601389475166798e-04,2.280364278703927994e-04,9.484579204581677914e-04,1.610076986253261566e-03,2.990410625934600830e-01,2.009918391704559326e-01,9.942978620529174805e-02,1.994262933731079102e+00
1.379600000000000000e+04,3.729288578033447266e-01,2.319901686860248446e-04,2.643601037561893463e-04,9.419282432645559311e-04,1.544517232105135918e-03,2.990394234657287598e-01,2.010019421577453613e-01,9.942944347858428955e-02,1.994251251220703125e+00
1.379700000000000000e+04,3.710682988166809082e-01,2.380788500886410475e-04,2.293538564117625356e-04,8.942044805735349655e-04,1.582696218974888325e-03,2.990377545356750488e-01,2.010089755058288574e-01,9.942910075187683105e-02,1.994239568710327148e+00
1.379800000000000000e+04,3.722652792930603027e-01,2.338210324523970485e-04,2.046182053163647652e-04,9.923081379383802414e-04,1.539001823402941227e-03,2.990361154079437256e-01,2.010146379470825195e-01,9.942876547574996948e-02,1.994228005409240723e+00
1.379900000000000000e+04,3.652770221233367920e-01,2.398431679466739297e-04,1.744748733472079039e-04,8.998987032100558281e-04,1.565991900861263275e-03,2.990344762802124023e-01,2.010211348533630371e-01,9.942842274904251099e-02,1.994216442108154297e+00
1.380000000000000000e+04,3.536945581436157227e-01,2.330330462427809834e-04,1.649054465815424919e-04,8.826355915516614914e-04,1.505487365648150444e-03,2.990328371524810791e-01,2.010258287191390991e-01,9.942808002233505249e-02,1.994204878807067871e+00
1.380100000000000000e+04,3.394073247909545898e-01,2.336883771931752563e-04,1.750866504153236747e-04,7.268210174515843391e-04,1.505221589468419552e-03,2.990312278270721436e-01,2.010293900966644287e-01,9.942774474620819092e-02,1.994193315505981445e+00
1.380200000000000000e+04,3.558808565139770508e-01,2.280234184581786394e-04,1.790019014151766896e-04,9.033018723130226135e-04,1.513232709839940071e-03,2.990296185016632080e-01,2.010324895381927490e-01,9.942740201950073242e-02,1.994181990623474121e+00
1.380300000000000000e+04,3.650418817996978760e-01,2.344282693229615688e-04,1.607251033419743180e-04,9.559228783473372459e-04,1.543181249871850014e-03,2.990280091762542725e-01,2.010355889797210693e-01,9.942706674337387085e-02,1.994170546531677246e+00
1.380400000000000000e+04,3.994521200656890869e-01,2.355191536480560899e-04,2.770651772152632475e-04,1.051899977028369904e-03,1.670095138251781464e-03,2.990263998508453369e-01,2.010372430086135864e-01,9.942673891782760620e-02,1.994159221649169922e+00
1.380500000000000000e+04,4.167728424072265625e-01,2.326468529645353556e-04,3.534738207235932350e-04,1.213719602674245834e-03,1.616955618374049664e-03,2.990247905254364014e-01,2.010388821363449097e-01,9.942640364170074463e-02,1.994147896766662598e+00
1.380600000000000000e+04,4.418982267379760742e-01,2.402218087809160352e-04,3.253516915719956160e-04,1.276620547287166119e-03,1.801138976588845253e-03,2.990231812000274658e-01,2.010406702756881714e-01,9.942606836557388306e-02,1.994136452674865723e+00
1.380700000000000000e+04,4.495586752891540527e-01,2.318225451745092869e-04,2.495866210665553808e-04,1.508106593973934650e-03,1.757284160703420639e-03,2.990216016769409180e-01,2.010412812232971191e-01,9.942573308944702148e-02,1.994125127792358398e+00
